Starting training from scratch.
Initializing distributed: GLOBAL_RANK: 1, MEMBER: 2/2
LOCAL_RANK: 1 - CUDA_VISIBLE_DEVICES: [0,1]
{'spatial_loss': tensor(308.4175, device='cuda:1', grad_fn=<MulBackward0>), 'frequency_loss': tensor(204.7732, device='cuda:1', grad_fn=<MulBackward0>), 'cosine_similarity': tensor(-0.0040, device='cuda:1', grad_fn=<MeanBackward0>), 'loss': tensor(513.1907, device='cuda:1', grad_fn=<AddBackward0>)}
{'spatial_loss': tensor(245.4533, device='cuda:1', grad_fn=<MulBackward0>), 'frequency_loss': tensor(200.1095, device='cuda:1', grad_fn=<MulBackward0>), 'cosine_similarity': tensor(0.2010, device='cuda:1', grad_fn=<MeanBackward0>), 'loss': tensor(445.5628, device='cuda:1', grad_fn=<AddBackward0>)}
{'spatial_loss': tensor(244.6583, device='cuda:1', grad_fn=<MulBackward0>), 'frequency_loss': tensor(200.0186, device='cuda:1', grad_fn=<MulBackward0>), 'cosine_similarity': tensor(0.2036, device='cuda:1', grad_fn=<MeanBackward0>), 'loss': tensor(444.6769, device='cuda:1', grad_fn=<AddBackward0>)}
{'spatial_loss': tensor(243.5612, device='cuda:1', grad_fn=<MulBackward0>), 'frequency_loss': tensor(200.0162, device='cuda:1', grad_fn=<MulBackward0>), 'cosine_similarity': tensor(0.2072, device='cuda:1', grad_fn=<MeanBackward0>), 'loss': tensor(443.5774, device='cuda:1', grad_fn=<AddBackward0>)}
{'spatial_loss': tensor(243.6509, device='cuda:1', grad_fn=<MulBackward0>), 'frequency_loss': tensor(199.7872, device='cuda:1', grad_fn=<MulBackward0>), 'cosine_similarity': tensor(0.2069, device='cuda:1', grad_fn=<MeanBackward0>), 'loss': tensor(443.4381, device='cuda:1', grad_fn=<AddBackward0>)}
{'spatial_loss': tensor(242.0223, device='cuda:1', grad_fn=<MulBackward0>), 'frequency_loss': tensor(199.4639, device='cuda:1', grad_fn=<MulBackward0>), 'cosine_similarity': tensor(0.2122, device='cuda:1', grad_fn=<MeanBackward0>), 'loss': tensor(441.4863, device='cuda:1', grad_fn=<AddBackward0>)}
{'spatial_loss': tensor(243.7682, device='cuda:1', grad_fn=<MulBackward0>), 'frequency_loss': tensor(199.6594, device='cuda:1', grad_fn=<MulBackward0>), 'cosine_similarity': tensor(0.2065, device='cuda:1', grad_fn=<MeanBackward0>), 'loss': tensor(443.4276, device='cuda:1', grad_fn=<AddBackward0>)}
{'spatial_loss': tensor(243.2528, device='cuda:1', grad_fn=<MulBackward0>), 'frequency_loss': tensor(199.5553, device='cuda:1', grad_fn=<MulBackward0>), 'cosine_similarity': tensor(0.2082, device='cuda:1', grad_fn=<MeanBackward0>), 'loss': tensor(442.8081, device='cuda:1', grad_fn=<AddBackward0>)}
{'spatial_loss': tensor(242.5128, device='cuda:1', grad_fn=<MulBackward0>), 'frequency_loss': tensor(199.2538, device='cuda:1', grad_fn=<MulBackward0>), 'cosine_similarity': tensor(0.2106, device='cuda:1', grad_fn=<MeanBackward0>), 'loss': tensor(441.7667, device='cuda:1', grad_fn=<AddBackward0>)}
{'spatial_loss': tensor(241.4084, device='cuda:1', grad_fn=<MulBackward0>), 'frequency_loss': tensor(198.8599, device='cuda:1', grad_fn=<MulBackward0>), 'cosine_similarity': tensor(0.2142, device='cuda:1', grad_fn=<MeanBackward0>), 'loss': tensor(440.2683, device='cuda:1', grad_fn=<AddBackward0>)}
{'spatial_loss': tensor(242.3974, device='cuda:1', grad_fn=<MulBackward0>), 'frequency_loss': tensor(198.7508, device='cuda:1', grad_fn=<MulBackward0>), 'cosine_similarity': tensor(0.2109, device='cuda:1', grad_fn=<MeanBackward0>), 'loss': tensor(441.1483, device='cuda:1', grad_fn=<AddBackward0>)}
{'spatial_loss': tensor(240.9411, device='cuda:1', grad_fn=<MulBackward0>), 'frequency_loss': tensor(198.4921, device='cuda:1', grad_fn=<MulBackward0>), 'cosine_similarity': tensor(0.2157, device='cuda:1', grad_fn=<MeanBackward0>), 'loss': tensor(439.4332, device='cuda:1', grad_fn=<AddBackward0>)}
{'spatial_loss': tensor(241.2439, device='cuda:1', grad_fn=<MulBackward0>), 'frequency_loss': tensor(198.6171, device='cuda:1', grad_fn=<MulBackward0>), 'cosine_similarity': tensor(0.2147, device='cuda:1', grad_fn=<MeanBackward0>), 'loss': tensor(439.8611, device='cuda:1', grad_fn=<AddBackward0>)}
{'spatial_loss': tensor(242.5005, device='cuda:1', grad_fn=<MulBackward0>), 'frequency_loss': tensor(198.5152, device='cuda:1', grad_fn=<MulBackward0>), 'cosine_similarity': tensor(0.2106, device='cuda:1', grad_fn=<MeanBackward0>), 'loss': tensor(441.0157, device='cuda:1', grad_fn=<AddBackward0>)}
{'spatial_loss': tensor(240.6170, device='cuda:1', grad_fn=<MulBackward0>), 'frequency_loss': tensor(198.4286, device='cuda:1', grad_fn=<MulBackward0>), 'cosine_similarity': tensor(0.2167, device='cuda:1', grad_fn=<MeanBackward0>), 'loss': tensor(439.0457, device='cuda:1', grad_fn=<AddBackward0>)}
{'spatial_loss': tensor(239.9348, device='cuda:1', grad_fn=<MulBackward0>), 'frequency_loss': tensor(198.2899, device='cuda:1', grad_fn=<MulBackward0>), 'cosine_similarity': tensor(0.2190, device='cuda:1', grad_fn=<MeanBackward0>), 'loss': tensor(438.2247, device='cuda:1', grad_fn=<AddBackward0>)}
{'spatial_loss': tensor(240.5573, device='cuda:1', grad_fn=<MulBackward0>), 'frequency_loss': tensor(198.3590, device='cuda:1', grad_fn=<MulBackward0>), 'cosine_similarity': tensor(0.2169, device='cuda:1', grad_fn=<MeanBackward0>), 'loss': tensor(438.9162, device='cuda:1', grad_fn=<AddBackward0>)}
{'spatial_loss': tensor(240.0499, device='cuda:1', grad_fn=<MulBackward0>), 'frequency_loss': tensor(197.8682, device='cuda:1', grad_fn=<MulBackward0>), 'cosine_similarity': tensor(0.2186, device='cuda:1', grad_fn=<MeanBackward0>), 'loss': tensor(437.9181, device='cuda:1', grad_fn=<AddBackward0>)}
{'spatial_loss': tensor(240.5444, device='cuda:1', grad_fn=<MulBackward0>), 'frequency_loss': tensor(197.9764, device='cuda:1', grad_fn=<MulBackward0>), 'cosine_similarity': tensor(0.2170, device='cuda:1', grad_fn=<MeanBackward0>), 'loss': tensor(438.5208, device='cuda:1', grad_fn=<AddBackward0>)}
{'spatial_loss': tensor(238.9099, device='cuda:1', grad_fn=<MulBackward0>), 'frequency_loss': tensor(197.5786, device='cuda:1', grad_fn=<MulBackward0>), 'cosine_similarity': tensor(0.2223, device='cuda:1', grad_fn=<MeanBackward0>), 'loss': tensor(436.4885, device='cuda:1', grad_fn=<AddBackward0>)}
{'spatial_loss': tensor(240.2083, device='cuda:1', grad_fn=<MulBackward0>), 'frequency_loss': tensor(197.7687, device='cuda:1', grad_fn=<MulBackward0>), 'cosine_similarity': tensor(0.2181, device='cuda:1', grad_fn=<MeanBackward0>), 'loss': tensor(437.9771, device='cuda:1', grad_fn=<AddBackward0>)}
{'spatial_loss': tensor(238.7869, device='cuda:1', grad_fn=<MulBackward0>), 'frequency_loss': tensor(197.3585, device='cuda:1', grad_fn=<MulBackward0>), 'cosine_similarity': tensor(0.2227, device='cuda:1', grad_fn=<MeanBackward0>), 'loss': tensor(436.1454, device='cuda:1', grad_fn=<AddBackward0>)}
{'spatial_loss': tensor(238.3889, device='cuda:1', grad_fn=<MulBackward0>), 'frequency_loss': tensor(197.0342, device='cuda:1', grad_fn=<MulBackward0>), 'cosine_similarity': tensor(0.2240, device='cuda:1', grad_fn=<MeanBackward0>), 'loss': tensor(435.4232, device='cuda:1', grad_fn=<AddBackward0>)}
{'spatial_loss': tensor(240.1996, device='cuda:1', grad_fn=<MulBackward0>), 'frequency_loss': tensor(197.5131, device='cuda:1', grad_fn=<MulBackward0>), 'cosine_similarity': tensor(0.2181, device='cuda:1', grad_fn=<MeanBackward0>), 'loss': tensor(437.7127, device='cuda:1', grad_fn=<AddBackward0>)}
{'spatial_loss': tensor(240.7232, device='cuda:1', grad_fn=<MulBackward0>), 'frequency_loss': tensor(197.3797, device='cuda:1', grad_fn=<MulBackward0>), 'cosine_similarity': tensor(0.2164, device='cuda:1', grad_fn=<MeanBackward0>), 'loss': tensor(438.1029, device='cuda:1', grad_fn=<AddBackward0>)}
{'spatial_loss': tensor(239.1890, device='cuda:1', grad_fn=<MulBackward0>), 'frequency_loss': tensor(196.8174, device='cuda:1', grad_fn=<MulBackward0>), 'cosine_similarity': tensor(0.2214, device='cuda:1', grad_fn=<MeanBackward0>), 'loss': tensor(436.0063, device='cuda:1', grad_fn=<AddBackward0>)}
{'spatial_loss': tensor(239.7558, device='cuda:1', grad_fn=<MulBackward0>), 'frequency_loss': tensor(197.2652, device='cuda:1', grad_fn=<MulBackward0>), 'cosine_similarity': tensor(0.2195, device='cuda:1', grad_fn=<MeanBackward0>), 'loss': tensor(437.0210, device='cuda:1', grad_fn=<AddBackward0>)}
{'spatial_loss': tensor(237.3895, device='cuda:1', grad_fn=<MulBackward0>), 'frequency_loss': tensor(196.5804, device='cuda:1', grad_fn=<MulBackward0>), 'cosine_similarity': tensor(0.2272, device='cuda:1', grad_fn=<MeanBackward0>), 'loss': tensor(433.9699, device='cuda:1', grad_fn=<AddBackward0>)}
{'spatial_loss': tensor(238.0197, device='cuda:1', grad_fn=<MulBackward0>), 'frequency_loss': tensor(196.8116, device='cuda:1', grad_fn=<MulBackward0>), 'cosine_similarity': tensor(0.2252, device='cuda:1', grad_fn=<MeanBackward0>), 'loss': tensor(434.8313, device='cuda:1', grad_fn=<AddBackward0>)}
{'spatial_loss': tensor(237.8301, device='cuda:1', grad_fn=<MulBackward0>), 'frequency_loss': tensor(196.6093, device='cuda:1', grad_fn=<MulBackward0>), 'cosine_similarity': tensor(0.2258, device='cuda:1', grad_fn=<MeanBackward0>), 'loss': tensor(434.4394, device='cuda:1', grad_fn=<AddBackward0>)}
{'spatial_loss': tensor(238.2489, device='cuda:1', grad_fn=<MulBackward0>), 'frequency_loss': tensor(196.9069, device='cuda:1', grad_fn=<MulBackward0>), 'cosine_similarity': tensor(0.2245, device='cuda:1', grad_fn=<MeanBackward0>), 'loss': tensor(435.1558, device='cuda:1', grad_fn=<AddBackward0>)}
{'spatial_loss': tensor(239.0233, device='cuda:1', grad_fn=<MulBackward0>), 'frequency_loss': tensor(196.8440, device='cuda:1', grad_fn=<MulBackward0>), 'cosine_similarity': tensor(0.2219, device='cuda:1', grad_fn=<MeanBackward0>), 'loss': tensor(435.8672, device='cuda:1', grad_fn=<AddBackward0>)}
{'spatial_loss': tensor(236.9241, device='cuda:1', grad_fn=<MulBackward0>), 'frequency_loss': tensor(196.2190, device='cuda:1', grad_fn=<MulBackward0>), 'cosine_similarity': tensor(0.2288, device='cuda:1', grad_fn=<MeanBackward0>), 'loss': tensor(433.1431, device='cuda:1', grad_fn=<AddBackward0>)}
{'spatial_loss': tensor(236.1859, device='cuda:1', grad_fn=<MulBackward0>), 'frequency_loss': tensor(195.9298, device='cuda:1', grad_fn=<MulBackward0>), 'cosine_similarity': tensor(0.2312, device='cuda:1', grad_fn=<MeanBackward0>), 'loss': tensor(432.1157, device='cuda:1', grad_fn=<AddBackward0>)}
{'spatial_loss': tensor(236.7794, device='cuda:1', grad_fn=<MulBackward0>), 'frequency_loss': tensor(195.9307, device='cuda:1', grad_fn=<MulBackward0>), 'cosine_similarity': tensor(0.2292, device='cuda:1', grad_fn=<MeanBackward0>), 'loss': tensor(432.7101, device='cuda:1', grad_fn=<AddBackward0>)}
{'spatial_loss': tensor(237.2212, device='cuda:1', grad_fn=<MulBackward0>), 'frequency_loss': tensor(196.1585, device='cuda:1', grad_fn=<MulBackward0>), 'cosine_similarity': tensor(0.2278, device='cuda:1', grad_fn=<MeanBackward0>), 'loss': tensor(433.3797, device='cuda:1', grad_fn=<AddBackward0>)}
{'spatial_loss': tensor(236.4296, device='cuda:1', grad_fn=<MulBackward0>), 'frequency_loss': tensor(195.9729, device='cuda:1', grad_fn=<MulBackward0>), 'cosine_similarity': tensor(0.2304, device='cuda:1', grad_fn=<MeanBackward0>), 'loss': tensor(432.4025, device='cuda:1', grad_fn=<AddBackward0>)}
{'spatial_loss': tensor(235.9701, device='cuda:1', grad_fn=<MulBackward0>), 'frequency_loss': tensor(195.4986, device='cuda:1', grad_fn=<MulBackward0>), 'cosine_similarity': tensor(0.2319, device='cuda:1', grad_fn=<MeanBackward0>), 'loss': tensor(431.4687, device='cuda:1', grad_fn=<AddBackward0>)}
{'spatial_loss': tensor(236.3817, device='cuda:1', grad_fn=<MulBackward0>), 'frequency_loss': tensor(195.6862, device='cuda:1', grad_fn=<MulBackward0>), 'cosine_similarity': tensor(0.2305, device='cuda:1', grad_fn=<MeanBackward0>), 'loss': tensor(432.0679, device='cuda:1', grad_fn=<AddBackward0>)}
{'spatial_loss': tensor(234.8826, device='cuda:1', grad_fn=<MulBackward0>), 'frequency_loss': tensor(195.5226, device='cuda:1', grad_fn=<MulBackward0>), 'cosine_similarity': tensor(0.2354, device='cuda:1', grad_fn=<MeanBackward0>), 'loss': tensor(430.4052, device='cuda:1', grad_fn=<AddBackward0>)}
{'spatial_loss': tensor(235.5520, device='cuda:1', grad_fn=<MulBackward0>), 'frequency_loss': tensor(195.1863, device='cuda:1', grad_fn=<MulBackward0>), 'cosine_similarity': tensor(0.2332, device='cuda:1', grad_fn=<MeanBackward0>), 'loss': tensor(430.7383, device='cuda:1', grad_fn=<AddBackward0>)}
{'spatial_loss': tensor(235.3167, device='cuda:1', grad_fn=<MulBackward0>), 'frequency_loss': tensor(195.4243, device='cuda:1', grad_fn=<MulBackward0>), 'cosine_similarity': tensor(0.2340, device='cuda:1', grad_fn=<MeanBackward0>), 'loss': tensor(430.7410, device='cuda:1', grad_fn=<AddBackward0>)}
{'spatial_loss': tensor(235.7675, device='cuda:1', grad_fn=<MulBackward0>), 'frequency_loss': tensor(195.2862, device='cuda:1', grad_fn=<MulBackward0>), 'cosine_similarity': tensor(0.2325, device='cuda:1', grad_fn=<MeanBackward0>), 'loss': tensor(431.0537, device='cuda:1', grad_fn=<AddBackward0>)}
{'spatial_loss': tensor(238.1143, device='cuda:1', grad_fn=<MulBackward0>), 'frequency_loss': tensor(195.2913, device='cuda:1', grad_fn=<MulBackward0>), 'cosine_similarity': tensor(0.2249, device='cuda:1', grad_fn=<MeanBackward0>), 'loss': tensor(433.4056, device='cuda:1', grad_fn=<AddBackward0>)}
{'spatial_loss': tensor(235.3952, device='cuda:1', grad_fn=<MulBackward0>), 'frequency_loss': tensor(195.1618, device='cuda:1', grad_fn=<MulBackward0>), 'cosine_similarity': tensor(0.2337, device='cuda:1', grad_fn=<MeanBackward0>), 'loss': tensor(430.5570, device='cuda:1', grad_fn=<AddBackward0>)}
{'spatial_loss': tensor(235.8071, device='cuda:1', grad_fn=<MulBackward0>), 'frequency_loss': tensor(195.0332, device='cuda:1', grad_fn=<MulBackward0>), 'cosine_similarity': tensor(0.2324, device='cuda:1', grad_fn=<MeanBackward0>), 'loss': tensor(430.8403, device='cuda:1', grad_fn=<AddBackward0>)}
{'spatial_loss': tensor(234.0315, device='cuda:1', grad_fn=<MulBackward0>), 'frequency_loss': tensor(195.0739, device='cuda:1', grad_fn=<MulBackward0>), 'cosine_similarity': tensor(0.2382, device='cuda:1', grad_fn=<MeanBackward0>), 'loss': tensor(429.1054, device='cuda:1', grad_fn=<AddBackward0>)}
{'spatial_loss': tensor(235.9478, device='cuda:1', grad_fn=<MulBackward0>), 'frequency_loss': tensor(194.9057, device='cuda:1', grad_fn=<MulBackward0>), 'cosine_similarity': tensor(0.2319, device='cuda:1', grad_fn=<MeanBackward0>), 'loss': tensor(430.8536, device='cuda:1', grad_fn=<AddBackward0>)}
